"Year","Month","Day","00:00","00:30","01:00","01:30","02:00","02:30","03:00","03:30","04:00","04:30","05:00","05:30","06:00","06:30","07:00","07:30","08:00","08:30","09:00","09:30","10:00","10:30","11:00","11:30","12:00","12:30","13:00","13:30","14:00","14:30","15:00","15:30","16:00","16:30","17:00","17:30","18:00","18:30","19:00","19:30","20:00","20:30","21:00","21:30","22:00","22:30","23:00","23:30"
2018,4,25,5016.299715,4886.569195,4796.92177,4747.415925,4925.596122,4917.010882,4907.846868,4901.004619,4929.157932,4965.287572,4803.409352,4866.0252,4955.801299,4967.418197,4903.403998,4794.556565,4631.309356,4499.940258,4327.867642,4570.660762,4416.316644,4321.291452,4224.705675,4178.338279,4150.102225,4232.950755,4301.892798,4409.935588,4578.56459,4336.396679,4594.492472,4856.03191,5220.386,5554.15708,5886.442563,6115.418935,6187.058295,6157.256186,6042.497086,5971.300399,5897.218665,5765.355997,5657.754744,5555.454732,5526.323049,5515.342953,5332.977874,5145.906016
2018,4,26,4980.595989,4843.151447,4984.745956,4906.296128,4843.656313,4847.305446,4836.071512,4819.996296,4828.865566,4821.874939,4870.041342,4937.384811,4746.361029,4715.816185,4596.309691,4504.525696,4367.913751,4293.379643,4605.57566,4479.448019,4404.123202,4303.787437,4265.168197,4255.481543,4328.479786,4386.362287,4504.270071,4604.317097,4306.22172,4424.334376,4643.056864,4842.219443,5188.527178,5477.173999,5807.597094,6055.581498,6099.895601,6128.287572,6004.872794,5929.364577,5837.405798,5699.556624,5612.246533,5520.444657,5481.616701,5486.131049,5291.488537,5071.216496
2018,4,27,4952.485388,4850.541926,4748.744256,4909.038655,4877.160077,4845.884742,4857.340385,4885.572679,4889.834627,4916.918417,4953.880036,4764.250112,4789.178738,4782.139909,4648.960782,4543.64436,4428.920315,4354.364823,4282.558167,4244.949,4620.120702,4426.688684,4381.255394,4343.334676,4352.900839,4424.720866,4477.514581,4553.916326,4262.348897,4445.341665,4668.956272,4934.39664,5280.643436,5621.290691,5972.27337,6256.775302,6345.650903,6363.488778,6231.670759,6142.441329,6067.128388,5897.850401,5767.778829,5629.469613,5574.122069,5558.997462,5373.985997,5146.176878
2018,4,28,4955.286947,4823.783234,4978.462689,4912.561326,4887.243728,4870.052581,4856.327026,4848.178371,4918.558277,4765.114398,4955.301509,5186.274828,5482.184721,5704.606479,5795.246269,5714.701869,5400.62529,5181.564757,5034.33259,4879.411241,4888.068997,4803.872401,4803.323907,4870.417207,4897.093117,4941.143562,5045.32309,5179.808127,5339.485022,5481.355019,5723.772547,5952.730554,6216.666779,6457.763825,6697.018067,6834.305581,6837.212132,6833.654624,6721.239079,6575.353397,6476.936875,6290.355206,6126.325781,5970.726131,5865.515668,5762.967909,5551.263751,5289.53276
2018,4,29,5091.903443,4955.110058,4890.015934,4818.337938,4805.059524,4780.019607,4776.507257,4787.404954,4862.568627,4929.141326,5120.489828,5345.846659,5624.361709,5820.29479,5860.984588,5790.979589,5533.975339,5328.925741,5159.170198,5010.559031,4952.57646,4914.530313,4888.965627,4982.786912,5026.016436,5108.603081,5241.794782,5406.393102,5588.5717,5701.848432,5794.319673,5931.292909,6218.886858,6481.167745,6708.941594,6850.087843,6853.602358,6882.711421,6723.490253,6611.001272,6529.814173,6340.959728,6152.962417,6000.478304,5856.69881,5772.067153,5537.487678,5339.065476
2018,4,30,5124.024123,4993.248324,4898.106447,4852.02231,4829.979132,4794.402206,4779.612769,4820.419571,4871.575342,4952.037486,5117.305274,5327.480789,5618.781633,5866.921918,5954.995677,5864.017961,5658.401376,5477.182191,5288.114636,5220.842127,5357.399201,5334.401766,5421.66064,5543.97086,5527.321549,5527.375741,5501.188716,5485.343768,5659.18481,5746.180405,5826.363419,5973.1714,6193.933406,6415.36894,6669.6567,6826.596922,6830.630859,6842.919984,6749.617788,6653.844799,6563.364632,6366.15414,6174.782754,5988.969452,5890.601974,5792.539342,5554.779652,5335.863589
2018,5,1,5150.120417,5014.185746,4933.319795,4860.681408,4825.879459,4808.750378,4805.613344,4817.113005,4856.114951,4974.448248,5142.303878,5345.943471,5621.422248,5854.826894,5896.856591,5781.79577,5504.959147,5273.579715,5085.114016,4935.394374,4881.987054,4893.680704,4900.246973,4913.765377,4947.208774,5046.661934,5083.181688,5254.681983,5385.284216,5432.454255,5528.38751,5704.573072,5960.851706,6231.75187,6462.479653,6617.552875,6611.895492,6562.59242,6453.42008,6389.083593,6329.96802,6135.496481,6014.679047,5893.890152,5832.223429,5776.260226,5565.733362,5336.208537
2018,5,2,5136.212959,4990.518793,4908.524904,4810.241933,4796.328926,4767.339522,4989.171228,4743.487472,4773.27614,4804.338024,4871.157512,4963.027009,5047.79646,5089.84525,5060.585107,5019.079673,4895.811777,4823.534926,4716.562727,4533.714063,4438.358712,4383.929535,4375.077912,4397.673215,4363.629535,4307.531537,4366.479466,4462.949068,4542.734563,4716.185998,4923.227941,5154.061066,5463.676932,5780.792574,6090.344269,6273.822738,6292.842296,6260.494058,6153.792456,6090.780232,6018.25253,5867.267543,5746.990548,5666.772123,5653.429191,5630.231816,5424.505509,5210.987145
2018,5,3,5030.866158,4914.001395,4834.492967,4768.991114,4944.727041,4912.173062,4913.31086,4925.834458,4941.829351,4952.91927,4781.999763,4799.515861,4881.543313,4867.783608,4873.373529,4817.88769,4722.728112,4650.031495,4515.561253,4405.513101,4348.919339,4237.966853,4568.706184,4566.46608,4619.186574,4250.606035,4259.177106,4325.784832,4465.537408,4643.354153,4921.488556,5151.480247,5490.475563,5806.047313,6157.551834,6427.247807,6459.287649,6401.421382,6278.537522,6171.668608,6070.922391,5901.481653,5787.600242,5645.942529,5582.75096,5534.236397,5339.036018,5167.118708
2018,5,4,4997.756094,4884.037661,4792.874554,4750.634814,4960.753936,4943.392569,4949.495133,4966.585306,4792.164752,4885.649778,5045.551576,5267.059719,5583.114863,5780.461411,6006.355546,5981.006668,5844.49571,5719.073993,5595.485574,5580.592717,5585.476844,5411.397987,5492.31489,5570.233079,5648.897442,5686.923139,5699.685119,5703.16946,5763.954379,5890.550076,6036.033213,6176.484274,6333.052436,6525.239937,6741.870241,6871.553237,6846.720289,6830.75586,6713.439937,6612.920044,6501.924035,6305.746216,6146.723512,5947.777784,5780.658137,5722.443136,5520.174329,5307.948917
2018,5,5,5134.073085,4985.855733,4858.503268,4809.614156,4763.722217,4973.024051,4954.180575,4987.354468,4806.294721,4901.256297,5057.480503,5264.046881,5572.752622,5763.33615,5955.250018,5896.146489,5667.298653,5510.230125,5442.027249,5438.184931,5322.310463,5119.760682,5015.5561,4997.610193,5050.4056,5115.124611,5177.877568,5159.378214,5247.863399,5354.361612,5572.376162,5841.625816,6164.963052,6390.49951,6637.385391,6757.868349,6755.200317,6744.072641,6603.772885,6515.946756,6424.854576,6262.461434,6096.154595,5928.412749,5769.175405,5641.80913,5498.931762,5252.536638
2018,5,6,5063.768618,4921.254671,4826.790716,4772.979682,4986.483148,4959.906715,4980.508345,4967.500135,4796.39879,4880.926818,5087.782736,5287.858391,5578.602631,5886.979898,6187.482478,6214.231231,6125.564658,6111.471591,6087.543672,6086.373009,6072.357882,6057.114861,5985.314756,5962.640099,5927.318644,5898.472969,5928.480897,5934.599822,6039.999479,6062.036316,6075.869857,6163.06756,6349.204253,6555.407459,6795.577899,6880.100363,6870.213011,6822.614916,6724.814288,6622.179843,6529.701178,6343.773563,6185.232095,5993.166125,5783.862611,5721.232254,5525.466896,5299.477287
2018,5,7,5093.360297,4952.824356,4858.543305,4786.240916,4984.935448,4950.485758,4949.202131,4981.740837,4820.68853,4897.123408,5077.533552,5317.971433,5661.155214,5881.112839,5899.593037,5722.029347,5376.78091,5070.568855,4845.66295,4688.671017,4724.244788,4664.711345,4489.984332,4399.883011,4441.598789,4471.839378,4581.06327,4712.435113,4892.391898,5062.584674,5283.550085,5533.091709,5836.460446,6136.670617,6449.328353,6648.263804,6671.828788,6682.903239,6562.626914,6444.45824,6390.733476,6264.383791,6102.006826,5911.703194,5800.740943,5696.528464,5484.939014,5242.490061
2018,5,8,5044.014935,4932.667766,4817.840741,4778.163688,4755.056571,4983.892447,4964.951505,4929.033061,4985.719724,4839.479591,5030.503359,5260.531326,5573.890679,5875.359258,6045.940684,5995.369821,5860.660629,5685.13026,5349.579533,5029.63966,4869.540127,4854.4694,4894.317692,4977.878784,5185.802358,5348.32196,5325.914091,5360.852982,5415.00561,5472.498246,5597.085029,5720.195626,5942.694879,6167.225034,6405.725049,6561.679061,6526.759318,6514.978096,6402.355688,6347.776134,6317.808154,6174.850189,6003.040125,5854.226898,5730.848222,5730.60996,5545.284335,5314.756407
2018,5,9,5116.911314,4999.004475,4879.400699,4794.085048,4773.479944,4768.454446,4976.297358,4745.125329,4765.748858,4768.353871,4859.196926,4916.310795,5060.730543,5145.718296,5288.975441,5300.928033,5267.63893,5193.202873,5009.481131,4794.069475,4768.058055,4760.68723,4880.460054,4966.984474,4986.780341,4962.470229,5077.090684,5157.443834,5206.136851,5223.06177,5287.442427,5340.817859,5573.265064,5790.817183,6039.611492,6229.673253,6260.642347,6245.365417,6126.262872,6076.141625,6025.926046,5888.872848,5772.534112,5647.405182,5611.530409,5599.858893,5417.110044,5208.12653
2018,5,10,5025.815742,4885.688858,4774.376709,4945.035931,4909.730656,4852.965375,4849.690651,4843.821943,4874.697272,4898.628902,4938.355047,4749.925666,4826.862506,4869.289689,4994.075075,5053.288204,5039.030035,4967.624855,4923.126636,4877.716759,4936.167535,4881.796771,4905.97052,4916.602,4806.413257,4782.882188,4913.670227,4990.747114,5052.315001,5104.048693,5302.400894,5459.596796,5663.755816,5926.349961,6221.516243,6322.527914,6334.599299,6353.538432,6227.789507,6134.948655,6047.079905,5927.7724,5819.77968,5661.144205,5600.497993,5527.557811,5329.582921,5146.897236
2018,5,11,4946.059884,4832.055034,4748.508413,4928.241796,4878.711734,4865.43942,4891.334172,4908.256578,4968.137303,4806.728165,5020.836971,5257.126938,5552.622991,5777.497976,5892.346443,5727.320432,5466.871377,5252.495516,5038.324026,4885.370427,4754.478107,4617.081723,4559.588852,4568.560982,4604.617458,4670.861015,4758.495742,4878.093993,4999.307602,5187.812842,5396.260569,5650.504824,5987.472798,6276.22729,6609.580822,6809.90037,6787.989342,6767.780748,6676.040174,6563.841635,6459.62426,6239.50842,6093.8097,5939.17574,5764.732043,5713.396665,5505.877557,5264.987743
2018,5,12,5094.696799,4950.675186,4851.884224,4789.334939,4983.154779,4985.274122,4985.676552,4756.242432,4816.766482,4903.055614,5082.513594,5338.776574,5629.086862,5842.820586,5843.091175,5683.618022,5388.004475,5150.539685,4878.739891,4729.535676,4608.08337,4522.509042,4478.644566,4500.192213,4468.916081,4488.770266,4639.244332,4760.453512,4934.776462,5097.350508,5327.410542,5587.235135,5944.242452,6259.338288,6555.570824,6724.786592,6723.961065,6727.031179,6630.241705,6550.159975,6457.834251,6267.175753,6100.05818,5944.856228,5806.151764,5699.14395,5485.891543,5274.118602
2018,5,13,5086.432682,4958.661945,4851.549904,4772.770972,4755.465359,4983.333662,4752.865319,4767.841581,4846.728047,4920.436376,5077.769703,5302.32906,5628.258866,5891.399027,5960.185969,5771.76547,5506.383909,5271.683385,5070.325895,4890.791992,4802.031656,4739.1016,4800.905833,4844.100161,4948.172609,4997.605776,5034.429811,5108.1987,5233.647289,5338.175044,5467.946323,5694.675837,5982.427631,6242.888833,6532.163321,6731.759172,6722.529189,6699.518985,6555.787256,6465.672374,6385.637181,6195.58523,6048.149783,5871.269374,5761.82684,5672.485697,5468.35731,5232.200682
2018,5,14,5031.706624,4874.491,4787.431878,4961.702898,4949.642655,4937.876571,4945.46064,4963.932768,4790.48768,4875.638562,5040.11897,5231.937218,5525.79304,5834.227766,6152.688771,6202.519085,6097.055254,5909.507385,5755.243187,5746.62514,5765.782163,5774.378421,5644.723009,5604.302536,5469.904674,5440.346339,5605.151208,5714.169799,5796.155564,5842.771894,5947.211846,6109.34084,6235.581176,6416.851207,6642.850062,6769.021901,6729.285179,6709.70398,6595.578651,6515.380749,6465.2569,6310.596138,6111.752019,5914.615851,5802.972103,5662.529205,5458.304439,5241.613064
2018,5,15,5083.468128,4930.522822,4815.025963,4748.139407,4955.378363,4931.749185,4938.087183,4949.941691,4777.545126,4829.405533,5010.708723,5223.961954,5504.056478,5864.887359,6166.537908,6261.67345,6280.997668,6234.993592,6191.985009,6115.950457,6024.816503,6099.448733,6005.803125,6055.968029,6134.452733,6114.007048,6060.214362,6071.522518,6099.964938,6054.99923,6087.886572,6190.411908,6321.660153,6462.135498,6615.428963,6656.763644,6582.511332,6557.897198,6421.674304,6340.13878,6255.055008,6077.588087,5914.026172,5780.616197,5701.393202,5668.337103,5469.826607,5222.669479
2018,5,16,5042.217974,4914.878388,4793.724413,4960.551449,4914.305239,4856.562295,4850.575175,4834.651363,4834.146196,4853.566166,4925.016392,4758.190953,4891.613087,4990.382955,5031.029445,5005.568774,4928.705569,4898.017811,4809.721416,4668.95994,4625.919556,4608.275048,4547.521716,4567.312408,4555.184008,4593.735091,4559.885358,4510.120152,4631.679765,4747.064363,4911.939677,5114.809059,5398.158673,5703.410974,5999.468515,6173.232943,6185.68099,6152.518284,6023.648147,5932.56123,5848.424685,5744.023108,5634.148762,5553.245997,5516.628998,5504.437479,5330.244829,5153.8611
2018,5,17,4958.966066,4805.444007,4942.450769,4844.889646,4809.387066,4753.697714,4764.127463,4737.121557,4729.479822,4747.388682,4819.875517,4849.494431,4934.639984,4745.885756,4717.069132,4681.975895,4579.618933,4499.831402,4404.616855,4347.171221,4321.505022,4231.189833,4581.228883,4547.778567,4521.526509,4529.598062,4556.120801,4660.410873,4336.460757,4520.216648,4769.631886,5032.856736,5376.94449,5712.560226,6086.781104,6331.645078,6322.115259,6285.040241,6130.451757,6025.894123,5956.050902,5791.997354,5674.336882,5529.883631,5451.501003,5400.561962,5250.031526,5047.82247
2018,5,18,4873.445809,4761.209407,4908.329144,4837.628667,4834.340934,4813.044656,4814.976396,4818.016474,4867.83197,4956.172407,4913.355733,5146.053701,5481.145878,5768.193713,5862.358178,5788.574655,5560.784567,5353.978214,5153.429485,4996.744339,4913.451417,4809.891077,4846.082857,4871.51684,4955.49885,4972.205638,5055.915118,5189.969243,5278.323812,5419.500527,5632.440223,5819.11692,6121.173982,6381.277865,6673.297234,6856.584571,6803.456607,6750.470496,6611.75518,6501.978339,6371.838151,6181.09086,6036.934821,5896.486067,5784.809125,5691.777611,5523.149966,5261.095712
2018,5,19,5060.180688,4942.160116,4849.485673,4787.510894,4753.275514,4980.360611,4981.23713,4752.942439,4811.755973,4883.519217,5064.780295,5280.017974,5600.106542,5851.383705,5902.603017,5792.99886,5537.348873,5310.384516,5097.721997,4930.934327,4841.320025,4784.953966,4762.950162,4802.821602,4822.225394,4830.191802,4901.57816,5043.731422,5209.401501,5338.752949,5536.6808,5757.988992,6066.867536,6340.501894,6605.618041,6774.392996,6736.877371,6709.415492,6552.927393,6446.377268,6383.663025,6183.666287,6035.591779,5879.434819,5761.738378,5673.839896,5445.941699,5207.813836
2018,5,20,5025.191916,4899.174917,4797.328999,4977.819478,4929.673838,4910.207196,4905.142799,4917.90598,4748.046518,4826.073315,5022.86376,5219.481844,5575.48214,5837.400166,5965.051353,5871.322884,5594.650107,5407.039918,5200.933682,5020.925057,4843.076322,4723.223067,4635.593301,4624.765338,4663.173507,4697.672505,4801.974937,4928.414577,5120.741343,5276.436717,5474.627825,5749.391181,6074.177672,6324.840308,6590.625517,6752.305409,6730.108979,6688.107687,6541.912085,6454.526451,6361.432008,6196.245085,6046.047783,5879.226313,5715.315236,5622.341399,5416.405791,5200.238755
2018,5,21,4994.170681,4870.603045,4765.70776,4927.445061,4887.402474,4873.027068,4888.680457,4932.035142,4981.648467,4811.869229,4974.455835,5196.918531,5504.832582,5750.659372,5772.110804,5617.572444,5343.310258,5107.343962,4924.262254,4743.420917,4638.885468,4576.126276,4517.913637,4552.213561,4634.537325,4722.655725,4805.471948,4898.112852,5053.64231,5201.969809,5388.606819,5623.723567,5952.879333,6260.051911,6535.270499,6718.993576,6695.386999,6704.883348,6589.44716,6509.570245,6419.557233,6241.443874,6050.223311,5862.797028,5753.651801,5680.778251,5466.986106,5209.417396
2018,5,22,5018.834389,4889.851296,4803.456383,4767.903438,4960.634449,4913.4067,4920.754312,4953.486289,4785.98547,4863.488869,5054.888155,5288.612488,5602.394948,5853.534862,5934.182513,5784.448868,5494.017524,5242.320495,5028.965318,4883.181811,4754.726877,4670.503979,4652.126849,4690.04325,4695.479111,4708.546316,4806.663092,4873.238781,5010.334383,5120.798498,5308.144681,5578.958771,5935.952941,6191.725156,6396.57753,6470.328488,6479.33645,6458.40106,6345.679957,6277.524399,6218.394913,6061.665251,5943.584985,5809.456233,5752.668726,5691.354258,5493.764349,5289.73787
2018,5,23,5072.410533,4934.509498,4858.881364,4770.362461,4972.27752,4936.229264,4909.111907,4934.788635,4926.522111,4963.242551,4792.436437,4901.116233,5041.111849,5143.537911,5114.887737,5047.801577,4919.103814,4791.600948,4599.211845,4455.132343,4340.172764,4283.535894,4645.645246,4289.179006,4270.721587,4279.93873,4312.29569,4398.209412,4494.257868,4631.057625,4883.439418,5116.781641,5466.989178,5793.498979,6100.26665,6234.450631,6172.106636,6219.662974,6100.918587,6019.413881,5981.63746,5847.981326,5734.351453,5669.047363,5606.655226,5586.40125,5404.045653,5228.163011
2018,5,24,5044.049108,4907.42241,4830.283501,4985.898665,4936.365537,4897.072472,4906.537218,4905.057575,4932.629379,4940.729405,4746.042672,4794.79936,4894.515501,4946.189386,4858.439737,4812.814573,4670.988884,4590.084499,4454.788594,4332.830363,4636.869733,4520.62988,4459.675111,4495.596711,4511.993485,4573.162965,4605.894097,4275.141195,4453.409861,4606.509351,4839.926603,5150.588622,5517.807955,5822.505591,6208.914898,6415.121089,6407.760557,6395.34664,6229.012274,6117.336535,6053.542885,5896.566855,5745.809717,5624.75402,5530.226218,5506.486864,5314.000125,5116.616374
2018,5,25,4940.469422,4813.441016,4976.420289,4948.435447,4880.181501,4879.636022,4891.158882,4916.392472,4982.770562,4816.149064,5015.15,5227.234145,5584.199624,5837.718146,5940.684648,5828.899906,5521.11147,5260.99678,5055.999333,4864.522134,4756.643427,4654.598386,4608.77555,4568.807999,4603.703192,4661.734871,4763.782354,4906.563048,5051.739838,5235.327409,5427.039401,5675.163352,6047.760283,6350.899906,6641.116909,6824.211828,6785.463931,6741.65317,6631.189926,6530.498134,6429.824239,6232.976781,6080.201134,5923.773361,5773.930175,5667.223656,5478.942954,5256.686879
2018,5,26,5047.45227,4916.528095,4863.626594,4802.472476,4764.076829,4962.082126,4964.634333,4900.693453,4779.617771,4899.156857,5107.802766,5331.563223,5678.853247,6004.130033,6256.748788,6147.724277,5825.892562,5503.522873,5268.533549,5102.329503,4941.092536,4793.981694,4650.275696,4593.783655,4666.010698,4748.037649,4877.504276,5035.509714,5174.910358,5299.096782,5495.795517,5732.550446,6105.365905,6388.316703,6690.126096,6880.827273,6852.482801,6838.904367,6731.388561,6637.658065,6564.08626,6356.546867,6191.031237,6003.259063,5891.005525,5774.610705,5593.123518,5326.098508
